field_1	heap
method_41154	renderBackgroundCentered
method_41155	method_41155
method_4116	getTextureLocation
method_41160	initButtons
method_41161	method_41161
method_41162	method_41162
method_41163	method_41163
method_41164	parse
method_41166	getResourceOrTagKey
method_41167	method_41167
method_4117	render
method_41170	resourceOrTagKey
method_41173	unwrap
method_41174	test
method_41175	cast
method_41176	asPrintable
method_41177	serializeToJson
method_41178	serializeToNetwork
method_41179	deserializeFromNetwork
method_4118	scale
method_41180	test
method_41181	fixClassType
method_41182	bootstrap
method_41185	registry
method_41186	method_41186
method_41187	mapAll
method_41188	method_41188
method_41189	lengthSquared
method_4119	getTextureLocation
method_41190	lengthSquared
method_41197	method_41197
method_41198	method_41198
method_41199	method_41199
method_412	serializeCustom
method_4120	getTextureLocation
method_41200	method_41200
method_41201	allRegistriesLifecycle
method_41203	safeReplaceOrMoveFile
method_41204	safeReplaceOrMoveFile
method_41205	getFullChunk
method_41206	getEndpoint
method_41207	postProcess
method_41211	noNewCaves
method_41212	method_41212
method_41213	suggestRegistryElements
method_41214	suggestRegistryElements
method_41215	shouldSuggestTags
method_41216	shouldSuggestElements
method_41217	$values
method_41218	parse
method_4122	getTextureLocation
method_41220	getRegistryKey
method_41221	getRegistry
method_41222	method_41222
method_41224	key
method_41225	getConfiguredFeature
method_41226	method_41226
method_41229	serializeToJson
method_4123	getTextureLocation
method_41230	serializeToNetwork
method_41231	deserializeFromNetwork
method_41232	method_41232
method_41233	method_41233
method_41234	method_41234
method_41235	method_41235
method_41236	method_41236
method_41237	method_41237
method_41238	name
method_41239	getMaxChainedNeighborUpdates
method_4124	getFlipDegrees
method_41241	method_41241
method_41242	create
method_41244	method_41244
method_41245	method_41245
method_41246	method_41246
method_41247	randomState
method_41248	randomState
method_4125	getBob
method_41250	debugLogging
method_41255	ackBlockChangesUpTo
method_41256	push
method_41257	method_41257
method_41258	listPackResources
method_41259	applyPackFiltersToExistingResources
method_4126	setupRotations
method_41260	pushInternal
method_41261	pushFilterOnly
method_41265	listResourceStacks
method_41268	filterAll
method_41269	isFiltered
method_4127	getTextureLocation
method_41274	getPackFilterSection
method_41275	method_41275
method_41276	method_41276
method_41277	method_41277
method_41278	method_41278
method_41279	isNamespaceFiltered
method_41280	method_41280
method_41281	isPathFiltered
method_41282	method_41282
method_41284	method_41284
method_41285	method_41285
method_41286	method_41286
method_41288	method_41288
method_41289	method_41289
method_41292	create
method_41293	create
method_41294	addPoint
method_41295	addPoint
method_41296	apply
method_41297	linearExtend
method_41298	method_41298
method_41299	create
method_413	deserialize
method_4130	getTextureLocation
method_41300	findIntervalStart
method_41301	validateSizes
method_41302	method_41302
method_41303	catmullrom
method_41304	method_41304
method_41305	spawnParticlesOnBlockFace
method_41306	getRandomSpeedRanges
method_41307	method_41307
method_41308	createUnlimited
method_41309	comap
method_41310	apply
method_41311	method_41311
method_41312	updateChunkTag
method_41313	updateBlendingData
method_41314	method_41314
method_41315	method_41315
method_41316	method_41316
method_41317	method_41317
method_41318	registerMob
method_41319	cleanup
method_41320	cancel
method_41321	getSpeedUpSecondsWhenFeeding
method_41322	start
method_41323	ifStarted
method_41324	startIfStopped
method_41325	stop
method_41327	isStarted
method_41328	hasPose
method_41329	skipDropExperience
method_4133	render
method_41330	wasExperienceConsumed
method_41331	isBreeding
method_41332	canStillUse
method_41333	start
method_41334	stop
method_41335	tick
method_41336	getJumpCandidate
method_41337	isAcceptableLandingPosition
method_4134	getTextureLocation
method_41340	method_41340
method_41341	method_41341
method_41342	pickCandidate
method_4135	render
method_41351	method_41351
method_41352	setTongueTarget
method_41353	setVariant
method_41354	getVariant
method_41355	createAttributes
method_41358	canEat
method_41359	eraseTongueTarget
method_4136	getTextureLocation
method_41360	getTongueTarget
method_41366	getTemptations
method_41367	method_41367
method_41368	makeBrain
method_41369	initMemories
method_4137	renderMinecartContents
method_41371	method_41371
method_41372	initCoreActivity
method_41373	updateActivity
method_41374	initIdleActivity
method_41375	canAttack
method_41376	initSwimActivity
method_41377	method_41377
method_41378	initLaySpawnActivity
method_41379	method_41379
method_4138	render
method_41380	initJumpActivity
method_41381	method_41381
method_41382	initTongueActivity
method_41383	method_41383
method_41384	checkExtraStartConditions
method_41385	canStillUse
method_41387	start
method_41388	stop
method_41389	tick
method_4139	getTextureLocation
method_41390	$values
method_41391	feed
method_41392	ageUp
method_41393	usePlayerItem
method_41394	setAge
method_41395	createAttributes
method_41396	getAge
method_41397	ageUp
method_41398	getTicksLeftUntilAdult
method_41399	isFood
method_414	canRun
method_4140	render
method_41400	makeBrain
method_41401	updateActivity
method_41402	initCoreActivity
method_41403	initIdleActivity
method_41404	method_41404
method_41405	method_41405
method_41406	is
method_41407	is
method_41408	method_41408
method_41409	getItemHolder
method_4141	getTextureLocation
method_41410	neighborChanged
method_41411	shouldTickBlocksAt
method_41412	method_41412
method_41413	getStructureWithPieceAt
method_41414	method_41414
method_41419	addBottomBiome
method_4142	setupRotations
method_41420	tryDropExperience
method_41421	method_41421
method_41422	method_41422
method_41423	method_41423
method_41424	method_41424
method_41425	setHatchDelay
method_41426	hatchFrogspawn
method_41427	mayPlaceOn
method_41428	destroyBlock
method_41429	getFrogspawnHatchDelay
method_41430	spawnTadpoles
method_41431	setDefaultHatchDelay
method_41432	getSpreader
method_41434	createNewHangingPropagule
method_41435	isHanging
method_41436	isFullyGrown
method_41437	unpack
method_41438	isValidStateForPlacement
method_41439	pack
method_4144	getTextureLocation
method_41440	availableFaces
method_41441	spreadToFace
method_41442	method_41442
method_41443	canSpreadInAnyDirection
method_41444	method_41444
method_41445	getSpreadFromFaceTowardDirection
method_41446	spreadFromFaceTowardDirection
method_41447	spreadFromFaceTowardRandomDirection
method_41448	spreadFromFaceTowardAllDirections
method_41449	method_41449
method_4145	getTextureLocation
method_41450	spreadFromRandomFaceTowardRandomDirection
method_41451	method_41451
method_41452	spreadAll
method_41453	method_41453
method_41454	method_41454
method_41455	method_41455
method_41456	method_41456
method_41457	canSpreadInto
method_41458	stateCanBeReplaced
method_41459	getStateForPlacement
method_41460	getSpreadTypes
method_41461	placeBlock
method_41462	isOtherBlockValidAsSource
method_41463	hasFace
method_41464	canSpreadFrom
method_41465	$values
method_41466	getSpreadPos
method_41467	getSculkSpreadDelay
method_41468	onDischarged
method_41469	attemptSpreadVein
method_4147	getTextureLocation
method_41470	depositCharge
method_41471	attemptUseCharge
method_41472	canChangeBlockStateOnSpread
method_41473	updateDecayDelay
method_41474	canPlaceGrowth
method_41475	getRandomGrowthState
method_41476	getDecayPenalty
method_41478	createLevelSpreader
method_41479	updateCursors
method_41480	addCursor
method_41481	method_41481
method_41482	addCursors
method_41483	load
method_41484	method_41484
method_41485	createWorldGenSpreader
method_41486	save
method_41487	replaceableBlocks
method_41488	growthSpawnCost
method_41489	noGrowthRadius
method_4149	scale
method_41490	chargeDecayRate
method_41491	additionalDecayRate
method_41492	isWorldGeneration
method_41493	getCursors
method_41494	clear
method_41495	getPos
method_41496	isMovementUnobstructed
method_41497	isUnobstructed
method_41498	getValidMovementPos
method_41499	update
method_415	validate
method_41500	shouldUpdate
method_41501	mergeWith
method_41502	method_41502
method_41503	getBlockBehaviour
method_41504	method_41504
method_41505	method_41505
method_41506	method_41506
method_41507	getRandomizedNonCornerNeighbourOffsets
method_41508	getCharge
method_41509	method_41509
method_4151	getTextureLocation
method_41510	getDecayDelay
method_41511	method_41511
method_41512	getFacingData
method_41513	hasSubstrateAccess
method_41514	regrow
method_41515	attemptPlaceSculk
method_41516	getSameSpaceSpreader
method_41517	serverTick
method_4152	scale
method_41520	getBlockHolder
method_41521	tryAddReference
method_41522	getStructureGeneratingAt
method_41523	method_41523
method_41524	register
method_41528	spline
method_41529	getHeightValue
method_4153	getTextureLocation
method_41530	mapAll
method_41531	apply
method_41532	getName
method_41535	method_41535
method_41536	method_41536
method_41537	createNoiseChunk
method_41538	buildSurface
method_41539	method_41539
method_4154	getTextureLocation
method_41540	method_41540
method_41541	generatorSettings
method_41543	method_41543
method_41544	mapAll
method_41545	field
method_41546	peaksAndValleys
method_41547	peaksAndValleys
method_41548	registerTerrainNoises
method_41549	caves
method_4155	render
method_41550	method_41550
method_41551	registerAndWrap
method_41552	floatingIslands
method_41553	method_41553
method_41556	create
method_41557	create
method_41558	getOrCreateNoise
method_41559	method_41559
method_41560	getOrCreateRandomFactory
method_41561	method_41561
method_41564	getAreaWithOldGeneration
method_41565	getCellYIndex
method_41566	getBiomeColumn
method_41567	quartCountPerColumn
method_41568	method_41568
method_41569	method_41569
method_4157	scale
method_41570	randomState
method_41571	canSpreadFrom
method_41572	method_41572
method_41573	apply
method_41574	method_41574
method_41575	method_41575
method_41576	method_41576
method_41577	method_41577
method_41578	method_41578
method_41579	bootstrap
method_41580	register
method_41581	run
method_41583	register
method_41584	overworld
method_41586	method_41586
method_41588	method_41588
method_41589	method_41589
method_4159	render
method_41591	createRegistry
method_41593	bootstrap
method_41594	fromSettings
method_41597	register
method_41598	createNormalWorldDimensions
method_41599	getNormalOverworld
method_416	unwrap
method_4160	getTextureLocation
method_41600	bootstrap
method_41601	makeNoiseBasedOverworld
method_41602	makeOverworld
method_41603	createPresetWithCustomOverworld
method_41604	registerCustomOverworldPreset
method_41605	method_41605
method_41606	generatePieces
method_41607	biomes
method_41609	adjustBoundingBox
method_4161	scale
method_41610	getLowestY
method_41611	getCornerHeights
method_41612	onTopOfChunkCenter
method_41613	isValidBiome
method_41614	generate
method_41615	spawnOverrides
method_41616	step
method_41618	type
method_41619	makeRandom
method_41620	setGenDepth
method_41621	loadStaticStart
method_41622	method_41622
method_41623	register
method_41624	template
method_41625	templatePosition
method_41626	placeSettings
method_41627	distance
method_41628	spread
method_41629	codec
method_4163	getTextureLocation
method_41630	count
method_41631	preferredBiomes
method_41632	spacing
method_41633	separation
method_41634	spreadType
method_41635	probabilityReducer
method_41636	getLocatePos
method_41637	placementCodec
method_41638	legacyProbabilityReducerWithDouble
method_41639	isStructureChunk
method_4164	setupRotations
method_41640	legacyArbitrarySaltProbabilityReducer
method_41641	legacyPillagerOutpostReducer
method_41642	locateOffset
method_41643	frequencyReductionMethod
method_41644	frequency
method_41645	salt
method_41646	exclusionZone
